"sku","cost","Edmonton"
e2a2gpz673,158,50
34xxyymxmn,2758,3
eddy52o2de,5291,5
3954p79vbn,980,4
ng9qpb5rbe,13058,1
e2apoaoxk3,8663,32
ped8or5zgn,91647,7
3jrv5mrq9n,78,39
3zzlyjv4j3,5532,5
3x65d5yd43,2700,1
ekbpk9xo5e,8314,1
e5bgqgdyre,1358,8
3zljx65j6e,349,2
3948qbv7de,3518,15
39lyz252d3,16072,1
e2d4aa48j3,3359,44
3j62xpro6n,7779,33
3l8ml5j9yn,6277,47
3a5rd7m4ve,6019,2
3pab2aayb3,5080,2
nbyqbd2yae,54694,1
38koa7kbp3,42788,31
3oozmll9g3,3378,2
x36zylkqkn,9362,1
362qbzq9xn,10280,5
erda48aq5n,3989,5
36y824ovoe,3158,4
edza7dxozn,228,50
3j8v27w86e,2990,3
nby85mo6xe,10527,14
39xxyvjjb3,7866,3
3jv8z7l963,127,50
edd5lrbd4e,2564,3
3lm549b9be,47420,7
3axd82ry8n,1871,3
ny4xgqgggn,3094,1
3lx4m2dg73,8791,4
3455l46qke,4417,3
erdj8zjrln,1767,14
37vl56zqv3,2545,6
ek85z5d65e,3557,1
3o4wgyvr6e,6731,3
375azy8k9e,7328,5
39zm65gbyn,7819,6
e5m4y7jqg3,1885,2
3wo24yk9me,24047,35
3xowjmg5k3,7872,29
34qp89dy4e,22191,50
ery5dao2ln,15464,4
nv4yqrpkxn,1679,39
3xl99drwk3,15489,4
34xwmdv2jn,143,50
nqdx8o68ze,2996,2
e59avrqobn,1678,6
nyk4brbgl3,127,50
ek8qa8rb5e,2490,1
3jvgl4dqo3,7868,15
nvryq6g4be,7353,30
9ek4krr223,127,50
e2aq4m2aa3,59209,6
38zdxjm843,84313,8
34b997r5ke,2281,35
e2d8g5rma3,3067,22
e2vjkpojd3,1089,1
3zdy7d7bwn,6406,2
ngvd5k2mvn,3947,20
nb6o26wqy3,2016,4
362zwbz59n,6110,1
3lal6wqmye,877,7
3a7o764mm3,8944,12
ngbwa8bzz3,264,35
3paglbw8b3,1200,3
3jqzz59koe,749,2
39lyb8gw73,13928,2
394qgkj9pe,7722,2
3ordg7vog3,333,50
nyxv5md79e,50520,15
erda5668jn,83130,1
38klvmkgd3,1010,12
edzrvxp6wn,776,7
3l2ovaoo7n,12389,3
23lb592oon,49197,30
3zgjzpkyjn,5369,17
3ar79qrjbn,5137,3
3w4dx7r4zn,1021,50
e242koqmk3,1054,6
3882qkw5d3,6816,3
z37l7z8kwn,73435,5
nqqqg9vzwn,44605,5
nbkrz5j8yn,2709,24
nvol2b7b2e,11398,1
nvprko6jqn,13578,7
ngqpgp2va3,2801,4
nmdyjwo7dn,13173,2
nm98o2vpxe,13608,50
3jv7z2ww63,78526,1
3xvpgmbwle,46392,1
3zg482754n,8944,4
3jqyd9d86e,612,6
nqy2kq52ze,10021,2
edka5jjwzn,614,19
ngvk8d2gzn,20952,18
ngap6xm2vn,11147,2
nm2woqmxk3,8172,1
ng8y7myjp3,4550,4
37vkyq8q93,203,50
nbmazm5lae,3781,10
ngo7lxzkpe,1882,3
3a7bmj55m3,11115,22
l34xvz7qpn,1071,36
3zxo2rx8we,1175,8
3wwpg2ybx3,66302,2
nykjk56b93,47968,6
ngaljbxgbn,60996,7
nb8mwb8bmn,61527,11
3pmjwlv6z3,12023,1
ng6mlx6gbe,76094,4
nydr4waldn,47968,2
39446qkjde,105,3
nb869w552n,6682,21
nyryjxjaye,4135,11
3zxvkqk66e,127,50
nbojvgg7y3,13067,2
3jq6dxgr6e,2748,3
366ppmxk83,11206,3
3aqk2kgjve,24942,2
3a7j4k4db3,9350,6
3wxvvoobqe,2433,3
nmmgbvyxxn,5680,2
3a8z9d8k8e,11378,5
qe2o2g4y6n,4993,17
e5zo49xbbe,4174,3
3azkxgzw7e,16436,3
3wkywg42x3,977,13
3l6m4l8xy3,24412,7
3wxgwvp2xe,166,30
qnv5qovb3d,356,4
3a8pyqdove,2974,8
379bz9bypn,1121,10
erdjwpvj9n,1844,2
3oba9466kn,454,2
ekqmbkzore,3199,5
375qkbkb9e,7150,30
nv4xj8lgxn,8944,15
nvv9jgxrpn,82524,1
nglbmvl9be,3713,10
e2586q9k7e,17541,45
23lp6kxgbe,306,14
edobkzl943,3119,2
edg9wkkl4e,1010,50
3jmm95r5p3,28835,24
3wo7wm4aqe,22760,8
nqpvr8l2ze,3666,1
39wxl6mrdn,16367,3
3xayk2wmke,7779,50
3zwjr2kg43,4802,4
3wydolrmqn,3648,1
nb4lgb4p9e,1844,2
374ml24kw3,12736,20
edy8m2dj2e,2495,4
3plmwzpr8n,1030,2
3pl9vxxx9n,6787,3
ek7qp7x7d3,13732,1
edybzl7mge,852,24
3lm2wzwwoe,124,50
3arpvxd5vn,7369,5
362j5wvy8n,31554,3
3w7bgwyaqn,5665,5
e22yaxoa7e,4998,18
3zkq7k4b43,2638,7
3zzmq9zb73,7150,50
3aqo2dr7be,607,10
wnmb9d6lj3,3004,1
349mmorqmn,245,3
nmdzg5l9dn,968,3
342p2br2ye,26567,2
edq52ojrdn,24379,3
ng6gwdjbve,9041,1
edydjkz8ge,2382,9
3lb5og94dn,27635,6
3oz9pvqggn,6675,5
edzwbvjo4n,30189,1
37227p229e,12606,8
3xl9k2mbd3,10209,8
nyrlmow29e,510,3
nqddmmgwwe,518,4
nqadz8gmwe,1410,1
o3paq9k293,4994,3
eravbyv5ln,12511,22
34xmz5jokn,3370,6
erbdowm7j3,2258,3
3jvzdv6aw3,2398,2
e2j9qg4rj3,1687,3
3499bvk7jn,4772,2
3pgvlg7rk3,259,24
nmzmjbxzk3,1276,12
xerqm9wo83,6855,13
nq2okprzmn,3170,47
nm2drowz93,34599,10
j3jjpooqw3,10422,1
nydo8m6agn,3737,4
ngvjrk5rvn,26926,3
3j24r2zk9e,133878,4
39wxmbqlyn,127,50
3pq84a9k8e,39248,4
3xxdadx6l3,62596,9
qe2d69by73,1267,4
3j7dzoxdx3,28976,1
3a8owgq98e,385,7
3xlovw9lx3,803,3
3pg78ra783,1727,2
3oop9l5k63,393,50
nqlkv8pbw3,4416,10
erqqjm8b83,10530,1
3ozql74a6n,1175,6
ngakrpgzrn,5571,8
edo4y2lk23,13417,50
nmm5bp45kn,10160,1
36pd7adoke,83480,1
3ax2drxl7n,69939,7
39g4kzzqye,29195,2
ngg6oqa4zn,1727,1
nmovda7dxe,40097,2
3o84yg5j6n,51624,24
3lbllqkaon,11531,1
nb7y8ymjme,51534,6
e57m4l6og3,13950,8
nb47j6ap9e,6943,2
39l5gb6pg3,10723,2
3828zl9ao3,7474,26
er6x25wr8e,6960,6
e55vp754be,16868,22
3la6q9q4de,24047,18
3pyloopmg3,10405,50
368wv7pw9n,43,50
nqadpymzwe,1317,9
nby5lvykae,2020,12
er7yovrajn,2793,50
nqparmw8ze,5443,7
3a7by776m3,9954,50
3jzrwdo2we,14986,3
3wlmga55be,10239,2
3jzawdrvoe,53911,1
ek7omlv223,10041,7
3xzk46wx4n,21765,3
3jvm7joop3,4053,26
37285j9w9e,7047,2
3w4kv7gwyn,57024,30
e55k5pk7re,42102,1
e2479zdrk3,23327,1
nyxoqb8gde,28151,2
e22qmv7qje,4204,17
edzxb4bj4n,977,44
ng84ajror3,3883,6
e55lym669e,885,9
3paamgrrg3,1757,5
eddry8684e,1768,1
3xz5lpkkxn,2389,2
e5g75pqr93,441,30
39jr9a59be,3071,3
e2dald4xa3,11948,4
nvrkq94q2e,2741,50
3xa89yd4xe,4179,3
ng95yodpve,16835,4
edz4a7724n,1021,3
edzlkk9pzn,71032,2
nydx2vlxgn,10160,17
e2aoqyxg73,12600,3
3zgkbm7qjn,44605,3
3pmopgmbb3,3680,3
37a5dv47x3,1389,6
3l68rmj8y3,26473,2
3oy8yoowye,633574,1
e5zv42o59e,14371,3
3zxlyob97e,771,4
nv9g65x8xe,9358,14
349p6z6d4n,8778,7
4ngabwrmzn,2020,47
37a67d5yw3,604,5
3wxd7l6mbe,4622,14
39jqqmxlye,23022,12
3argy8d6vn,1726,21
e5zmgmqgre,6313,18
ngqgjlq4v3,1138,1
e24728d2a3,13505,2
e22pvogm6e,156,50
37a69v4qj3,49068,10
l34vr287p3,2892,9
nbyyo5arye,3012,50
3orvbr7z93,1272,1
3px5r5p89n,13525,1
nqpz2dm66e,6708,2
nvradlbwqe,5522,5
qnv2vap7x3,168407,11
e22zrjjyje,2476,2
3745lmxk93,5762,2
382pko9yo3,1857,24
3lpdr6p57e,7069,5
3l89yyg2bn,52865,2
3zk2kogkj3,1664,3
2ny8oj9ay3,1971,10
e2bzopxwde,20285,1
qe24d9g473,7751,11
j3jv448463,960,16
3lp47z8ode,65955,8
nb8ralv2mn,11519,25
e578jy7o93,11180,1
edkpvvlvzn,554,37
edgjxmjwze,8460,1
j3jvo76lw3,7183,50
er6mqx2o5e,902,4
ny4akwg2yn,939,1
e2j27z9463,142,2
nby446wvye,110497,3
erq9rl6wj3,2524,4
38z7rqkr53,5236,2
ny78k2lqyn,1027,9
3j2kavrrpe,910,23
3obow92mgn,724,29
ny47xk5bgn,5744,1
e2da6ygrk3,3245,50
nglbaw48ze,19180,1
34qwgjw54e,6277,31
3lr9w6z8d3,1312,5
l347bb6pp3,3605,3
nmdqldgwdn,617,1
374al8gaw3,29285,4
3xxwwdblx3,2032,1
rnqjbg6zze,6598,2
346k56r9mn,11858,3
3xoz6jozk3,44929,33
37azrxkjx3,2974,15
36o8qok6x3,35253,4
38dyl795on,37290,1
nydvja49ln,9313,36
36yz88rlke,10405,50
375kolq6je,8763,2
3zaj5xkqwn,1701,2
j3j6ggr9xn,2624,7
3jrywajv6n,33181,4
nmzvvww9v3,182,6
3pkorwa79e,6680,3
3j82mgyvwe,11662,42
e55rkax7be,842,50
3lrly8kw73,5817,12
3w728yyjqn,4980,2
3zz4z45j73,1976,4
edozv8bg23,6678,2
nmoj92mmxe,58034,5
3pggb5qg83,35897,45
ery7qxyv8n,1468,4
e5zbaawpge,546,3
ng9vvokkae,12944,11
nbyml9v9me,6779,2
3a7bvwoxd3,158,50
3l2qvz7abn,1685,2
3jvr4dp4w3,473,20
3l8r8ykpzn,845,2
3wl42vdwxe,29157,8
qe2b4p8bde,32432,3
2ny95rxlze,191,4
3olqz8qog3,7131,10
388zap2dd3,838,9
3797v2bzwn,11466,50
36pzq675je,1354,11
qe2989227n,6392,2
3l7kzo9aye,843,31
37ab6o62w3,7150,50
3ar78ra4bn,8944,1
9ek7xqjr32,5614,23
3plmrg68bn,7376,7
ngojqbvvre,2109,15
3zzv2azy73,14727,2
3lovqj8qo3,30619,7
wnbzb9qk9n,16436,22
3lb6rx2a7n,13608,50
e242qwzwd3,6392,2
3a84d2kkde,1283,8
edqz7wkozn,1491,49
3l8xg97abn,7493,5
3wo9wxdoye,3730,4
3658pjvl9n,13924,1
3a8jl7ybde,5366,2
39j4vqqrde,772,1
3pm749w8b3,82055,5
e247ldjqd3,44007,1
34k66dqmme,5337,30
erqg7m7293,7150,50
3pyqj8adb3,2140,1
nq2ja9vbkn,13333,5
e2golyqyd3,2087,3
39rzwdzqp3,8638,5
3pk5l7rb9e,3120,1
nmoovorpve,66,50
3w7dv8q6xn,14385,3
34kmvzyoke,7069,37
38jod5d2jn,3675,24
3o4q86yrke,6505,2
3jqj28jkoe,7131,5
367dzavroe,3493,1
nvrb22kjje,847,2
367rvg96ke,5291,2
nggozmyorn,6996,1
38xyor2qoe,7501,3
3l2kp9lzzn,25945,4
er2lqmbyl3,28901,8
3lb9g95ddn,7637,1
3pyradzr93,42749,3
388646x5o3,228,50
ekq8rzxw2e,1235,1
nyr7glj59e,7474,1
3xl48544k3,3012,30
e59d5r4qrn,768,5
374wv2m6v3,5219,6
3xld8xaak3,8051,2
3z7mr8bz7n,1161,1
e24xpwaz73,117005,28
36v4y24loe,4732,2
34gz4lzvm3,1309,4
ek9826bpgn,283,8
nya6zo5wyn,2189,4
3wxydgyzxe,7397,4
nq64woy963,25187,10
3jmldyr2p3,49369,2
39jl2prmbe,1612,3
382pakldj3,15206,2
3ok6jl4j6n,20996,2
3a8j2bwo7e,1985,4
3zg4l2y26n,45774,27
3womxbqjqe,945,50
nqy9rzqkoe,4701,5
36p6gjpboe,5876,7
e5gxyz68r3,5445,1
3ax98ggwbn,12006,7
ng9765jkae,10160,7
nmqawp9wj3,37248,1
nvb2mqbax3,11257,11
xerlza6qje,20468,50
er28q6oq83,34863,3
38mvkwwl5n,4526,1
3pq5lw2oze,1881,9
3664vxzvx3,143,10
3jvqzb9qo3,8409,4
3oyz4xwwze,642,3
3la6g984be,9008,22
edd2kpmb4e,1787,1
3zrydd9y7e,8944,13
nqa22g7xwe,356,7
37agv9xjx3,7779,32
37r5okw8pn,1215,3
e59p8pj8rn,13461,3
nvpwzz29xn,3341,3
erbrj79ll3,6974,14
3wvq67x5xn,20046,2
83wojormbe,31110,14
nvoqj7ry2e,12889,2
3xx7jpbrp3,39248,2
nmzlbv5zj3,644,1
z37bkqyqpe,124,50
nbvaywvrme,13900,34
nyx6mlkp9e,43527,6
3pqq54oxbe,5956,4
3pgx9l8jk3,8099,10
3xomk8wvd3,13185,2
e25wj62vke,10323,5
rnqp6rxome,10291,5
ngog75olae,4462,27
3z7pjobojn,518,23
3a7gbqbg73,1330,8
3wx7wgzyme,767,46
382oll52p3,6974,1
ekgq722xg3,6972,2
e5p5p5zm43,3445,1
3z7bwarp7n,670,27
nqza67r4zn,9365,26
3957a8yj7n,6325,3
e2bplboa6e,5263,2
ngokbr52pe,25743,3
23l74l55ze,5210,1
3lxq4gk5o3,6775,1
ek9qpgjd2n,2000,7
xero8bq57e,3781,10
37xvpzqwvn,8882,6
nqda6pdoke,4276,14
nybkzpbzd3,7762,5
e24go8kyj3,5165,8
ek982w67dn,5745,20
349ozvqvkn,7571,5
e24v9yg6k3,28534,2
nqavb4vl6e,6277,3
39lqy4v9p3,943,34
3xlkgmyyp3,7225,1
nq8w4oowmn,7131,7
3plkywxm8n,4102,5
39xoql45b3,454,50
3jrz7kzl6n,23295,13
edkwapmozn,964,9
3a57kx9zve,41314,15
3lbwj7o7bn,1583,2
3xoqjabxd3,7474,22
3lojwlo473,66082,1
g385q6jg53,417,3
3jrrd6v76n,862,2
38xdkbbvje,1178,14
3axdp2g58n,128,30
3orxdkw4y3,7897,1
3o8ddzrmyn,76991,11
ngq7524ar3,2911,5
2ny8978g3o,4819,5
38wrwqggp3,202,41
34prmv4xy3,5533,5
e5l292yo9n,895,13
3azbprpwde,6022,16
e2dmwmavk3,6682,49
erdkw9xwjn,7379,6
3xavaragpe,9591,5
73og629jke,7039,1
edy6qv6mge,33295,2
erq9yzvq93,530,10
nbmmrvk9xe,1471,2
38xb2wrk4e,8137,1
edk9vwdbdn,10140,21
3zk6rwr963,6289,4
36yaw45rje,12852,3
edz2ayvpzn,203,50
nb7bp57ome,6356,2
pedrpz4bw3,10203,9
39j44r9pge,1624,19
nqp2y7xlwe,910,3
nydq7xj8yn,1047,6
nyx9gvw4le,3113,1
3lxp6xoz73,5141,32
3o49w5za9e,143,3
nyqb6dgrz3,960,4
nql5ra4263,10217,1
ngowr2jvve,15617,1
ek4jqoqor3,2051,8
ngv77ox6pn,3026,1
edg85lky2e,5732,4
nv9j4rqgqe,7779,21
37rgor5qpn,4832,5
3lpzy9l8be,784,12
l34mrm5kj3,2859,11
37rrwg8wvn,393,34
38d2mg2pjn,7014,9
e5mwqdzo93,73857,11
3pxxjwpvkn,5132,3
38j5yqmlon,972,9
e2j6qar9a3,8158,2
34gorakam3,12550,5
63x5vlqjxn,79021,1
2nywz9jkd3,36092,9
3jzowvplxe,1420,3
nq8qr7ybwn,7933,4
39zqpxjk7n,8587,2
23lmlm82ze,6996,6
nq8o454z6n,9776,9
3wxplwyzbe,1701,1
38kj5py8d3,511,14
ekyk58k2r3,2960,2
e2bkp2yrde,1038,21
nvpgw9dgqn,10457,24
38wxja2ro3,6531,4
nmq6mbkak3,5614,23
ekzbj57x4e,414,9
3obapbazzn,20814,3
3pkj2jqkbe,127,50
e25pw9bl7e,4341,2
e2d9bdayd3,91520,1
rnq2oj7omn,11071,3
3obdvpybyn,2613,1
3wvl8a8vxn,4077,1
3828pl4lj3,4136,3
3zxxy7wz8e,1968,7
nbavjo5rme,3549,5
ny4zdp6zdn,4870,1
38ko766mp3,13507,50
ed84mmzb2n,41973,1
3okmoljygn,4321,1
39bmpbz8gn,14514,1
edgj7ko72e,27097,16
nbk7b85wan,35008,11
372p8byoje,9309,9
3wwmpd27b3,5611,3
38m9rj2pdn,2305,2
nmzjqo9dd3,104,49
z37byzmxve,39101,7
nq6xkzaok3,15622,3
ngaqmb79rn,32146,1
e2gow9o773,11452,25
e522p8zrbe,2855,8
3j7gx6y493,9835,50
nbywqqvr9e,42520,12
ny7zzalvdn,10160,5
e52grbzxre,578,50
39bb9x4rgn,11115,4
pedkq4vown,6730,2
nbk5w94y2n,580,50
ng8kwqrkb3,2236,7
3zrz4qop7e,22653,1
ek9z8bjrrn,8963,42
x36jxxzkke,8549,41
3lolzmoro3,5345,15
ekopayoz4n,7083,3
erqvmb9q73,1807,6
2nyxvavyeo,4245,1
e57rz79w93,143,10
3lxm8bwad3,63325,3
nvzdqjylj3,393,50
3aqmqyb6ve,838,6
e55ax6gare,9126,4
3679rqpl8e,9848,7
34goygp243,1080,8
ek9xaboldn,5125,11
erdplrmzln,52078,25
38md6mrjpn,294,50
3j6g4yawpn,5216,2
3obzlmy6yn,67402,29
3l27rxxldn,1737,4
3jm52ab2p3,170,36
nboqry4w93,38577,4
edg844vaze,4981,1
er6867jvje,5137,3
3l8og5wo7n,2708,3
73o82wmm9n,47966,1
34x87244pn,1351,1
36676krrj3,1591,5
3jzkogj29e,4343,1
ekbmzoxxre,469,2
3zdqor56wn,12757,6
34j6rb54k3,6358,2
3pm7a9a2z3,1051,4
nvvmz2xpxn,39162,4
nyydakqzln,8346,15
3jvzl7qvw3,24046,34
erddyd2z5n,3262,8
nb4rglvqme,36,50
qe28xl9aje,8123,7
e2arlxmra3,70686,50
nbalzgd4xe,10422,2
73o5xgb66n,5798,3
eryljdav7n,2396,50
m39rvdkq73,12511,1
qnvzx5bwx3,7868,50
3ozdrdgjyn,11127,6
345qk7ya4e,5630,5
e25wrvqake,784,3
nykglzd7y3,5926,2
3w4p6r9wxn,10793,1
xermkzry5n,3096,4
nm2bvxqmd3,488,50
nvpooxapbn,1806,45
37x5yqo6jn,2812,3
3lmjw7rwde,964,13
ngo658r5re,22405,4
nmdyr5gjkn,2974,5
3w47vqqpyn,8900,1
x36578byon,45445,4
3xlympq443,15524,1
e5lgod5bbn,8232,4
38wkdvggp3,20463,2
39gox4jqge,201,2
nyr4a672ye,48975,50
ny7vgja8yn,2656,18
e594xad74n,1288,5
3okmk878gn,40838,2
3a87xkv5be,110497,3
edoop4rpd3,701,7
j3jjqmggx3,34,50
edqmw6rjgn,16835,17
nglorqmzve,964,11
3j7b7w6p93,19497,5
34qmplzbpe,11777,3
374744gl93,4137,3
3oovw6dog3,2323,5
ek2j9ppj5e,13120,2
nyr4by5vde,167727,2
3aa9z7pz83,1578,1
34qo2zqb4e,21987,1
34kyaby8je,101044,2
3olopmpp93,22644,42
3425kj2qme,454,28
ng8gddy2a3,614,19
nm2zjmo4x3,1220,4
34gaox2gk3,2187,50
369lkgolk3,8944,43
3zwlyvjk73,6235,2
o3pjy9okb3,5025,9
3a7dqzg4b3,111,20
3xx62dg4l3,12257,3
ng68kxwbve,7112,1
38w4vw2rd3,3348,3
3l286vykzn,49954,11
nb7xgyzd2e,977,21
3ayy4rpy73,3400,2
m39mlmld7e,5501,6
nvqxovovp3,17127,2
nm8abx2jk3,10842,9
3o4m7q7lge,7256,18
ngl7ob5pae,24047,1
ek9ybzlw4n,47968,29
o3pw9vpqbe,1440,4
37a9k9gw93,2593,50
364d44bvoe,2981,2
eddzxpllwe,1195,50
3aqdvqqa8e,2467,1
ek7apgd9g3,24549,2
4e58xmv94e,45638,19
3w4g8wlkmn,35146,4
nbygdrjjae,50520,45
3lrx4oy5z3,9241,4
nqq26ggawn,14770,3
394od22gge,1410,50
3xvm8avwle,1715,4
nb8v555b2n,10804,1
nybzkyazg3,201,50
4e5zgk24ge,47765,4
3wwm54bzb3,31120,2
nvpzo7obpn,2587,49
3lxqz29m73,907,1
3zd42xxm7n,942,4
3oz98v92yn,8312,35
nyymp6x8yn,12495,1
3jqkp8xa9e,1018,1
375da2amve,22190,2
3zdb4j6gjn,1559,2
2nykgwpad3,660,1
3plkgm4bkn,11139,5
3olbzp6m63,5035,4
379laoxvwn,960,2
nygqrkb9gn,544,50
nggozmyorn,6996,1
nyyvw4z9zn,3036,8
e2jyrv7qk3,3629,1
3a98q46g7n,3407,1
3jqg55r66e,3712,13
37avqrrxw3,6428,18
e5p9lykob3,2685,8
nvz8ad6kb3,2427,2
3zxq76jm7e,3750,2
ed8d9xda2n,1118,2
nmopgbaake,918,11
38zbav57o3,3106,50
3zkzkg5843,1304,10
er5v9jy2j3,3805,2
3xrl4mpw43,7890,1
ek99k64d5n,1617,4
3p2kvkb5ge,569,7
34jajpjry3,2328,6
3jrg9v2q9n,663,7
38j24rqgpn,7185,3
3j897l87xe,1736,10
e5zw7rdd9e,5790,41
3jrbq6a29n,2583,2
3a7bb6z883,291,9
nyx7jrxlle,808,2
379jz9z4jn,1667,6
3zxk4oqg7e,775,1
xerpavdr5n,3168,4
3lblv59bdn,2828,3
3457mzyvke,10694,4
3pkdd6qr9e,10055,1
e25m6vplde,2748,1
3ooogy4xg3,2543,19
3l7zrkl4ye,4007,2
3olpxz9w93,1804,1
nyryjxjaye,4135,11
nq26oy8bmn,1394,1
3jv8qdzmw3,768,1
l34mbkw643,3916,6
wnmqpzdvk3,1272,18
nmovozq29e,1208,24
3p2arok49e,1969,1
38kv2zldj3,653,50
3p7mkdop83,2903,1
z37aozkgv3,918,1
nydj22l7ln,6199,1
38drrayzon,261,50
nyba6gd2d3,11684,1
edozwaga23,1117,1
nvradlbwqe,5522,5
e5gvqx7vg3,6171,1
ngv87wl6bn,858,12
ekb4o6alge,3518,1
37rpz7yoxn,3498,4
3wwk55p5z3,2459,3
3w4kw6lmbn,852,5
e5z2z9bxoe,3799,2
e52qb7kgbe,22264,2
3w7rx4drmn,1728,13
ekbr88am5e,7969,3
3zxa5rxb7e,3321,1
er6v57x95e,12902,1
ngv2al8lpn,2386,2
nvvxrgg42n,789,50
3xq5r5z2pn,1809,4
3alrwmoydn,2442,1
34995l5p4n,1870,1
38z5azxxo3,32195,2
ekyq8b2y53,17394,1
3pl6k6y69n,1374,1
er5vy4d8l3,19171,3
3wqgjagqq3,3334,6
3pkqgaxpze,6507,3
34qmxgx54e,13848,3
nvr9ajl8qe,33439,9
36vjqbxzke,883,10
x36dr629oe,2377,5
3w4da8qyyn,828,3
ed89xj2pdn,1768,1
ekq47ldjde,2061,5
ed89r4mlzn,8098,2
erbla45973,5874,2
nbyg2rj9me,4106,3
er7pvr6w5n,5334,1
ekbrald2de,675,4
34j8r5jym3,8683,6
nybo5m2yz3,8174,1
ed829927zn,8463,50
39lj5z8vp3,3015,14
3xax56qqle,4708,2
m39d56opye,1166,10
nqda6j7goe,663,1
nq67galb63,2443,6
x3a2zbdj7e,1585,3
3pljkj52zn,3104,1
3oog5az7z3,120,5
xerjgw2rln,2004,3
382ya7v8j3,606,9
9ekoxylg5n,1320,14
3zrbpvor7e,7551,16
38dwx2o6on,2097,3
36pxqdy69e,788,8
4e5zzl97oe,3053,7
3pxo4vd79n,1230,2
3pqv8kvv9e,62421,1
3jzvb7qp6e,6750,5
edoormarg3,36264,1
34qmk7pd4e,817,1
nv48wym9qn,5069,3
375b5xq5ve,2938,3
34kx7k5wje,6454,4
37ry8lzjwn,871,27
379969zopn,967,2
36p7d8ym9e,971,3
nvpb95r8bn,360,50
23l2qkr5dn,4149,3
e5vmyag2o3,2305,2
nvzj4z6xj3,175,33
ekzldqa52e,369,14
e2gy695kj3,1035,4
m39m6kvxye,555,6
3lpwd4yvye,2270,5
e2og7dxp6n,11388,3
nvpq45xkxn,9981,8
394zvbvqbe,14492,1
3pyy7dp4b3,768,50
ek2opo2m5e,13239,1
3l6owaomb3,536,2
nydvbw9dln,3508,1
edyogmyzwe,3566,1
374x2vjkv3,1678,2
3826q98253,3243,1
nb7m9r6l9e,5317,4
3l82rdgkzn,2536,1
nmrzq4j2de,1820,4
4ngaxmqrnv,864,3
nmraoakz9e,5889,1
4ngvro9jvn,1477,4
3ob44vzdyn,6364,1
382dq4xyd3,1349,4
83z57zw283,1740,1
nvbjv9wl23,1230,2
3lbadmy4dn,17570,1
37moqwb6j3,675,13
3jmbdzwjx3,3400,4
ek9qd9x8dn,2489,1
3jxqyg49xn,43237,6
37arorm8v3,4474,2
nm4675y7dn,10068,2
3obl9wz8zn,1900,4
3zx745yd6e,1003,7
3obbz4276n,358,1
3pyjgqpmz3,1990,2
34xk8kowpn,1197,3
3pm9pwp6z3,3598,3
nmm6mk5qkn,4003,7
nm4j9qllvn,1641,9
379kxqbkpn,9920,1
3ozzz5wqyn,5622,6
nyr775vaze,14711,3
3a54bx44me,1109,25
3l6ovqyro3,4050,3
nmk6a4ryj3,1885,7
wnmvjl5bjn,4041,5
nyb4l7ypd3,786,3
nm9pb85jve,5185,6
erqb99gw83,632,1
ekgzx85qg3,3393,3
nvr9a85ybe,4125,3
3xzd2jb5kn,1208,50
ek2wv8v25e,830,2
nb7zl9z52e,9062,3
nvozvm2qxe,2097,7
3xvkpb65de,8092,2
nqpvv699me,3991,5
ngv4a4vkzn,4858,4
34qkv5xg4e,355,4
345wb64gpe,1874,6
ekgxaaz7r3,13457,3
3ayjrb7a73,4966,16
3alqm7a77n,129,10
39ggpdmb7e,4447,1
nbyjqxpb2e,10628,4
3orzbrjrk3,12668,1
3w7y856ozn,999,5
edda5w8l2e,7832,3
3okqvrbjgn,1857,2
nvr5w6jbqe,6219,5
4e59p869on,3672,14
3plk4vxagn,47019,2
38xp969gje,5187,35
37b8yaxxxe,7651,11
3xoaaaqgk3,465,50
38m6qjykon,1403,4
nv4oyzqqjn,1308,1
nyxm9pkpze,3834,1
3j2yml7yoe,5085,4
3724k762je,2046,18
3956lbbwpn,12756,2
34j292x843,383,2
ergx76vx9n,1191,22
ngggmkgjbn,4342,3
3azowpavde,1424,7
3zaq4wzk8n,1583,9
e5vb4kko93,2678,1
nqal46rqoe,113,4
3aq7a5l8ve,2733,50
3725x5goje,37338,8
3lmvqp8a7e,9532,4
ny77o2xvln,2176,4
edzwk59mgn,30867,10
ng89wkakr3,3437,5
ek7268xar3,4921,1
ekovwlka2n,4425,3
nvv8drrzbn,981,4
e5zgzy9z4e,311,3
ek4rz79xg3,6641,4
38wq79krj3,7107,2
erg9mr98ln,1574,1
nmkx4v48k3,5997,4
36pzq675je,1354,11
nvvp7qqp2n,2230,3
36ylo627ke,843,31
e5vg997wg3,20728,1
3a8akgom7e,587,5
3l2b57qddn,446,34
375bzykpje,2948,1
nyqzkgzvl3,2278,1
e55b448xge,6085,1
nygqx6gqgn,3227,11
nbv6rpqlxe,5940,1
3x6yxzzvd3,2377,9
er6mqx2o5e,902,4
3a7g8wyav3,2638,22
3obd678pgn,7726,20
nm96wrzwxe,1395,1
nvv6dvyvqn,4159,1
3xaomqxrpe,1803,4
3aybkzj973,1251,1
3xlw56yw43,1548,1
edozbgz8z3,168,12
nvkkyzzmx3,4106,2
4e5yak6mo3,3136,50
nvkralr8p3,804,3
3688kxm9on,5612,6
3jrr9obl9n,1804,6
3oz69bk2yn,240,6
3844wgmldn,2527,1
nm44zkomjn,5674,50
er5pb9mk73,1049,2
e5bgqgdyre,1358,8
3642vg8q8e,3791,1
