"sku","cost","Montreal"
nvkdaz8lq3,1081,3
e24lr9mbk3,1529,2
3xqdpwjvln,6263,1
3wv7ov8xqn,1096,8
rnqgm56oea,17154,1
ekybqdga43,3572,1
3xxqaj27k3,1989,4
374wxgmbp3,1233,1
e52okw4doe,7651,2
ek7b6yyb43,13903,2
nm2gvxgax3,7551,16
nm265gr993,4084,2
3pkbx977ke,902,2
ny4p9xp6yn,1224,2
nqp5l9pqke,4364,3
e5v5a88jg3,14153,1
34q4g4pdye,1006,2
nb484gxz2e,3912,1
3zxkg9xzje,7022,1
nq2abomgon,874,6
3zdxxv7qjn,9153,2
nmkr25rgd3,2398,1
37vzqogww3,1965,26
edqv9o8pdn,3279,1
34jxykv843,2813,1
nmm5abalkn,1500,7
3x6looj6x3,6273,5
34k5l4aaje,5977,1
xervql7j7n,1055,13
36ybd47zke,8752,3
nbvj7kgrme,885,10
x3awm96xve,4451,3
edx4vbq6d3,12238,0
erqakox653,8516,5
3woo7wllze,1478,3
erg95j2vjn,1222,4
nykq98g693,1172,3
e22b46b77e,8099,1
3xl2ok5jk3,1037,15
3pxrdjyj8n,5612,4
ny4xgqgggn,3094,0
nb7w9ml5ye,7575,2
382kg85jd3,2975,2
3zlww26d4e,2859,0
3wklo8wby3,3725,10
3j2z2mzmwe,3101,18
3zrm87x6je,4415,10
3pqxxgbzze,133,13
3oz568d6kn,478,11
39br95957n,1690,10
e22zrjjyje,2476,1
34j27964j3,2599,3
nyal9y729n,3991,1
3lbz7jkydn,321,4
3xzlk7d44n,1361,1
erab76kv8n,3182,14
ek98xgg2rn,1108,41
nb4brmvkme,900,1
365zk8q8jn,866,1
x366k2my93,3272,0
nbvr2zxo2e,1189,1
nv9jpgywxe,7651,50
3l8rdjqjbn,3157,1
3xrvv7or43,2337,2
nqlj9rp2o3,4171,6
3zgrwmbkjn,1353,1
39lo89qrd3,6699,1
3lbwo2vj7n,1361,9
ngbjmbm4a3,691,2
364omgr4oe,2299,4
3o8q67qdyn,6055,1
nykpozkag3,3643,3
3p2golg2be,2553,4
ek9gpr6q4n,4116,3
3aqg5xvz7e,897,19
36y6rk248e,1227,12
365lq974on,9714,2
qnvxzvjgbe,3434,4
3aqzbm4g8e,11593,2
379ja2yrwn,22292,0
394964gvge,439,7
rnqy6gqzme,4174,30
37awakz693,2050,0
83wb5p9gm3,3466,0
3lmlyv6pde,1179,33
ekz5akax2e,885,10
3wyvzmmzxn,1163,1
39gkoglope,5036,0
3a7qrzrr73,772,2
ed7z2lq5we,3019,1
ng84d5kqz3,1598,0
nba867mbye,252,7
erd26l8g7n,1549,1
ekbxxdgk5e,776,10
3x64apoj43,11913,2
34gkkydqm3,1814,0
39gp22ry7e,2299,1
e2arrl9j63,1720,0
nvovo79ype,3333,6
e2byba74ke,5128,6
nb45j8zq2e,928,5
ekokbjlj2n,109,27
nmz74g4rv3,12659,1
edxll8gvw3,43083,0
3zwx2xg873,1873,7
ekgm2lr4g3,3148,8
3pxgoxgv9n,1787,1
m39r7w8vb3,1183,13
nqz4724z6n,1003,5
3xzpzx9lln,10742,1
nvzazaz2j3,2390,11
3zaoxj5ywn,1277,4
edkkrjwpzn,4549,3
edkqkogqwn,3852,9
3oz4d9qpzn,11584,0
nvzyza7qp3,563,2
qe2o7pzv6n,7371,0
ek4w96p9g3,3452,3
edk6xoj4zn,1987,2
3zga477l7n,7273,0
3j66jrmxpn,1109,25
36pzrky8ke,949,19
3xxaq7m6d3,3988,7
nvv9o49qqn,14585,2
edo9rkwlg3,1835,6
3obkbgdq9n,885,10
ngg7q54jvn,1306,2
ng9ak889ze,12660,1
ekqa86wv2e,1920,50
nbazxkqxxe,3991,0
nm9jbjkl9e,7730,1
34pz294rp3,3368,3
38m84wzb5n,1984,29
36y4xbddje,1829,4
3p722z75g3,4162,0
e244a8ovd3,413,9
3p246loy8e,3127,5
ny7z886lgn,138,19
edq4gv9a2n,3068,12
3zlzv6lq6e,921,1
3pazdaowg3,590,3
3p77q2k593,337,11
9ekgby9vd3,2988,5
36p8mq4y8e,3500,1
364l5qa6je,2582,2
3jmg2qojo3,372,7
ed7vyvvl4e,1453,0
nqyoapk9ze,1471,2
edyxvvazwe,2469,1
j3jqagoaoe,858,4
edy7d9av2e,3538,3
nvpdaol4qn,1109,25
erbj5gxy53,6687,1
369r85go93,8854,13
3xqymxo7dn,4005,12
2nyjmlooln,2800,10
e2vxkbrld3,747,2
364by9dbje,7043,2
e25xpy6yae,10245,2
e59r29yjgn,158,50
nyqzllkkl3,3081,3
3o8m9dadgn,10658,0
3jxmqwbapn,5475,7
ekg2y8wj43,308,1
3lx6b4jab3,4047,0
nglllmw5ve,2855,2
nb4mzmmpye,4324,1
3p74mmpvg3,9608,2
34bvgqjbye,9304,1
wnbl6wdgm3,8260,2
ngvd5k2mvn,3947,11
3lb2xk6l7n,565,5
34gvd82bj3,1990,1
3lob8d85d3,5423,17
83wjo9dxyn,607,19
63xqklpxnr,2656,12
nglqlzzzze,9411,0
36pvok9r9e,768,46
3o22q448zn,4891,1
375x6bvwje,5932,0
379r7aqxxn,6529,2
3jrodyyrwn,9182,1
ek95lkxggn,4056,3
ekgmdj5943,290,3
wnmb2k7v34,3722,50
e2djardj63,841,3
nby6qoz22e,5282,10
39jw2zpobe,2116,15
nmm5g9wpdn,1173,7
345wqz46ke,5384,3
3ayjmglj73,1757,8
nqlvorqwm3,709,9
3l8ld4y77n,1498,3
3zkylbmm63,2659,2
nmm2jdwxxn,7266,0
38da6v6y4n,905,3
z3759drmje,423,3
63xj9op9le,2893,3
nqzlv7d9wn,552,14
erg48oxxjn,3158,1
63xvb59kle,1174,3
382kzq5qo3,266,3
3967ymvjb3,3110,6
e2jpl842k3,4465,0
3zwrjyoz83,2073,8
e2aj9xgjj3,2297,15
er6d9y5b7e,1674,1
3o4vaql6ge,2103,19
nglbrpdwve,10120,6
3xa6yvrqpe,2518,3
nq6yjpzzm3,807,6
3or64r6793,4935,0
3l68dkwad3,7660,0
3alp5dga7n,226,2
nba9z4rbae,2678,1
37x6rar5jn,1582,9
3oyo58zwze,5287,3
3pl7652zbn,1821,3
wnbaplzgme,2172,50
m39gmbwybe,11132,1
z37zkvyqve,4881,2
nbv57pbrme,6049,1
3j7ox4vzw3,1967,50
39jb24r2ge,554,2
edqqlj97dn,15520,1
39rgddjyb3,4311,5
er6o9jxz9e,12756,0
e57d8rjko3,1144,1
nbvrloj99e,3541,0
g38j2rwvpn,1987,17
3o2ov5qxkn,4372,22
3zry2lm7je,1156,2
x3a4o2ovm3,5267,4
3l24xxv4bn,139,2
e556p76p4e,2480,18
ed8oyrg44n,1701,29
nvp2a9rr2n,1116,6
3j6p2p8g9n,2658,5
qe27w8x663,1267,4
3a8jw5v97e,1087,17
73ow9dvk6n,3048,1
nyb67gl6g3,5318,3
o3p5abqdbe,594,22
ekgll6mqd3,2390,1
nyx52kbkze,186,0
ek7gl5pz43,5104,11
x3ara6k4mn,1152,2
eraww4dg9n,1205,1
4ngp7qy4vn,2596,4
ed7vmjygge,4668,1
edzbj5p6wn,4528,3
edzwylx4gn,1575,5
3p96bxaybn,4861,0
nmr9lo9oke,2299,4
3xvaa6r7ke,968,1
372g7kobxe,4666,3
nb89vpoman,2990,2
nyawx4qbgn,3968,4
x36kk89vxn,10590,2
nq289x486n,1278,4
37xk7xk8wn,10371,0
2nyqzj9rg3,1326,2
ny7wy9xdln,1097,10
ek7d8job53,649,7
3wlxoag5ye,831,1
3zkxalkkw3,1262,1
39gy9bg6ge,18184,0
nqpoqmxgme,5215,1
nya8dly8zn,2412,1
37v8zl4ax3,97,28
edq8qav82n,346,2
j3j2mar46e,566,10
364yyv48ke,3036,3
ek7axlwj23,4619,4
e5gpy9qgb3,145,0
39jr7dk9de,3371,6
edqr7w9v4n,1515,3
39xw6zbqp3,1188,2
3zx9rbjlje,871,1
3oz6wk94zn,4674,1
3zwjkyzd63,768,2
e2g9av2d63,330,50
37aly4dbj3,2299,2
3wvgmg2pqn,3520,6
3lbgxzrmon,5967,8
3p2gp64oke,1874,5
3xozx6opx3,4108,1
3wx6xk9kye,2689,7
3wydaxvvxn,128,4
3wxv6vv6ye,893,3
m39qyoq4dn,895,1
34bp4w9oje,9727,2
j3jj8z5k63,1437,8
3ayragx5v3,2142,50
379a4pr6pn,708,1
nv9kolw8qe,12842,1
e2v924p573,1517,0
396rkpr873,2264,4
nvb9xjz8q3,4889,4
37x7vxw6xn,534,6
ny7ddw9rdn,1598,1
x3ar26ykbn,2033,10
edg6ook8we,5679,1
3l2zm89rzn,790,5
3lobr6r8d3,9195,0
3wok662mye,2748,0
3l2zmr4abn,1037,2
nq8zxd776n,878,12
e2dp57qja3,7687,7
3pyq4roo93,1687,4
nvoorprqbe,970,13
36opg7qm83,2078,1
nq2jv6w56n,905,3
3454rd6bke,858,14
nqlag5y9o3,11011,12
e5m6ywyq43,2755,3
34xlxodojn,9190,5
qe2lkyzydn,650,37
3aaq5k4ad3,4059,1
3lrmxvwqd3,3245,3
396yk2aog3,16087,4
3xxjbwb8d3,11770,19
3xqz5wy7kn,2826,0
edkz87jjzn,654,8
34kzxxw8me,11825,4
ng8z9lgqb3,8234,6
nmqz8d2wv3,2568,1
3xxjo7qjd3,27607,2
e52kr9884e,3085,13
34964md4pn,10961,13
erd4jz9wjn,5107,0
3pa8mp2az3,3060,3
3woopaq8ze,350,1
3oyq8v57ze,2554,5
wnmv8w95jn,11370,12
e228586r7e,882,35
3lrka2kq73,645,1
3zddyvwkwn,3068,1
396lamoxg3,917,1
nvy42zbxpn,2500,8
nykyb29wg3,1981,3
3wyp7b4gmn,1571,2
qnval487pn,2244,1
3azk9xaybe,1285,0
e2569j8lke,6419,8
nvoyy2l82e,3104,1
nqlbzmqyw3,5653,1
ng9vvokkae,12944,7
3lppz7ylbe,1804,1
3a7rqow6b3,3468,1
3lb8xgpmdn,1108,50
e2dgljpld3,722,2
nbav6ko5xe,6937,3
nmk62r94v3,23629,1
3a722q72m3,9163,1
nyxxbgvaze,29567,1
e2gdy59673,1857,9
nyx45ko9le,415,0
37xrdpadwn,2721,1
nyap8qqz9n,1314,2
e5mqgdlor3,812,8
3wq8gl7bq3,36976,1
e24z7q58k3,2689,3
nggqogb4an,1889,1
362zwpq2jn,2029,50
nykavbv493,432,3
38jyxa9jdn,579,19
3j2o8wopwe,956,10
ed7bmj8lwe,8309,4
39lryo7pg3,7254,3
e57k6y7g43,361,13
3oy9bq9jge,1135,6
3zg9v7kj8n,2075,0
9ekxmzkvrn,1706,2
er7r9xdw7n,1572,5
3jxdojq26n,62,50
23l5v9pqdn,18574,2
3j2g95mb6e,2987,14
nvkkw8y2x3,3066,4
3jrokzdoon,1208,18
3ol87vvzz3,4986,0
nvovdry5qe,446,14
ekgy7yb5r3,10530,2
34gk7ad6j3,40999,3
3947rx7bye,878,12
3l75pw457e,14678,0
edqkbj4l4n,3524,0
e5p8b5zrg3,4136,7
362qv8mo9n,1490,1
nb62mvq923,99,17
e5g97rxyg3,2769,7
pedl87m243,6455,2
3828pl4lj3,4136,3
83z7q24g8n,3562,20
3wqo7wamm3,5215,2
nyypd8bk9n,1695,7
3woo2az9ye,2083,3
nvvak7v5qn,8478,0
3a7br9j8m3,1158,2
3z7l8kwzwn,550,38
3jxrgvwdpn,749,1
3l7var6kze,4475,4
er7zagp2ln,15520,10
3jv4bdlv63,1368,1
nb7ql2kgme,1392,1
34bb44rk4e,8683,5
3oz9pvqggn,6675,5
o3pbdxgg9e,1127,9
3zd678w47n,2422,2
39x7wk6v73,2328,0
38xyor2qoe,7501,1
e242ga4zj3,3003,9
ngb6q8j9p3,854,3
nqlyxvxyo3,883,10
3lr86l56y3,3054,0
nmo55xzk9e,768,50
3zrxvjk44e,1025,1
e578k6ldg3,1739,6
3xykbzxxxe,712,3
nyd6jwbjgn,2007,4
3xlz8rzxk3,1267,4
nm4m8lmzvn,2079,8
34bo56vr4e,678,33
e558ozd5ge,138,19
3algbzyqvn,1894,21
3paomz5r83,1025,10
39lgm5woy3,2152,6
372p5g82pe,1696,2
3xzykl8ydn,4897,7
4nga2klvan,5061,10
34prykr6p3,3110,5
nybjy8yad3,1576,21
nyxxvpaqze,4620,1
3zkydrvm83,1289,3
39w7xgjqyn,16035,0
3pydby8m83,4293,4
l342k89rye,19311,1
ed8rj7r74n,921,9
3a9ox8or8n,21734,3
39b5zqda7n,2791,2
39z8z6gr7n,7426,0
j3jb9owq6e,4222,4
xeroz7al5e,2868,2
3jm9gxpj63,1784,1
3lxdma7b73,534,22
e2m88x4w73,1952,2
382vq76l43,1921,1
3zzp8jbbj3,34358,1
nq6wjjykw3,885,10
3l7rvm4p7e,17980,0
er4gpoavln,10103,9
39jkqdvqde,5902,0
3xo7bd7o43,910,2
3l6xmjlwo3,847,0
3p2k8rx5be,889,2
365w62qmxn,26084,1
3l7287abze,1687,5
362q4562kn,1060,4
3zrd9dxo6e,10531,10
39wvppjzbn,1652,10
nbo77jvaa3,167,24
3wq26z7px3,1536,5
37a6vdjjw3,3453,0
nb7joqa82e,14066,50
ek745yvdr3,2417,5
nqa8xxrd6e,6766,0
nm44bovlxn,2418,19
379444wp9n,1387,1
nvqp8gmk23,4909,1
3xr7dvrzx3,964,16
erg2x9pr5n,860,1
3lxr4dz4d3,678,4
x36yg4woke,448,2
nvzdoplj23,985,7
83wawx7vmn,10105,0
er7d6y42ln,2034,2
e2jq2y9ld3,2682,1
3x6a584lk3,5702,1
ngqr25yqr3,189,8
nyk6apljl3,1036,2
36ykkxdaoe,631,2
37x9lwjxjn,5742,5
39xvl8wky3,550,50
3lp4qrdqde,1361,30
e2ov4kj9jn,818,14
23lw8rr2yn,4093,1
ny42dp54gn,1197,1
nydk6zr9gn,3091,5
nbowxvrw23,1184,13
3wv2za59yn,5280,4
34jrwmy7k3,4431,1
3lbw2j2mzn,2202,1
3xzqw5jgkn,2624,4
3a95woo58n,21812,15
nm2wqmrd93,4136,3
3wk5qqj4m3,15764,2
37vyljaow3,2508,21
3w4kry7zmn,12973,1
39xm9bx273,3075,2
nglywj6pae,124,17
nb4xpbk8ae,1536,8
3ozj7j47zn,4913,0
38jvy8doon,3156,1
nm2p22p5v3,13350,0
3wvpx4qqqn,2964,2
372zpzbp9e,728,20
er5ylov893,5445,1
3zgajx4p4n,2299,3
39rgbpddy3,1692,6
x3a2p6vrve,9718,1
nga7lzjpvn,4136,2
3p2mja5mke,534,7
e24k7mw973,8227,1
3o8l6lvagn,4047,3
ngqdbdzaz3,691,6
375qjym2pe,2790,1
38mmb4rq4n,7126,1
ek48or2q53,1898,1
39xk8jw773,1269,9
3zxwpro96e,372,4
3ax5p9k7dn,912,9
nm2amyrq93,3930,3
nyqw7ybrz3,3349,2
nyq4a6lml3,124,50
nbmv4kgyye,1417,1
nv9vl92w2e,369,25
23ly6wmrze,2739,0
nmmy9vp29n,2721,1
x36oowk883,3323,0
xero7jx8ep,6177,20
369mv45dx3,8751,0
39bmym4x7n,1163,3
3l2x45vldn,8861,1
2nymk64qzn,943,2
nb46rmr9ae,5711,2
e57rxjzmo3,1035,4
2ny4a57ogn,1521,2
e52prggkre,916,16
nvrvob5qbe,1422,4
3o44gqxjze,450,7
3w48pa44zn,2551,2
3jz7vb7ppe,8225,1
3jmk849263,982,1
edxb6kq923,1127,9
ng6ljx5lre,1520,1
ekb2wwm8re,9275,0
3zrvmvog7e,697,1
3aqzkwyrbe,3136,16
39xbqavjd3,2579,5
ek4ldal223,1770,1
e2jwklk8d3,6764,1
ed7m44w62e,2035,1
362dw474kn,1959,1
x3adjzbvv3,1359,16
3j8d42796e,956,24
x36zmpvqxn,1914,2
3army7o2bn,32160,0
39wqyzdybn,854,3
ek44a29p43,1001,4
3695w4ljk3,9714,1
ny7aodo7dn,7322,0
3px5vyla8n,7554,0
23l4p5gkde,2639,2
nm8p79v7d3,13814,0
3a8oamb2ve,196,22
34xr5kqbpn,1588,1
nm8og9ymk3,3836,0
38xqvw4kpe,4476,3
e2bkb9rjje,8482,2
368wwpp68n,5525,2
3pg2v5d8b3,608,2
m39mlz77de,1192,4
3zk449yy43,2742,5
edyz5jg6ge,788,2
3zrarqx26e,2633,1
38k8xvojj3,786,0
37rmdqr5pn,5064,0
63x97wg6k3,5854,6
nq6pqr8bm3,2116,15
3zxx9d886e,456,8
3ozzqrwm6n,4745,5
z37vvk6kp3,9104,3
34g5aoka43,320,19
367ly8xz8e,7794,1
nbv8xm6aae,1390,5
nvpja5pxxn,2637,5
3o4qv9b8ye,135,50
e5z74r66be,2437,2
nq2dj6yz6n,5089,22
374q9mlrv3,3661,9
37v6lplyx3,680,5
ekz69x5vge,22489,1
3wly5wzabe,2299,2
ngogrvq9be,2678,6
396gkobq73,2579,3
3947ldadde,2239,5
nbd4558l9e,244,50
e5gyrybzg3,6937,0
nvbwb9qrx3,4772,10
nyd8qj4p9n,571,50
3xzqdykzkn,1390,2
nqqmpgwdon,858,0
3py7lxxo93,585,1
nbaxykbqme,1263,2
nv4pp9zvxn,1212,3
394o74z67e,6994,4
3okpkloq6n,1612,2
edxm8wb4g3,691,6
e2d9dvr573,2627,1
nvol2b7b2e,11398,1
nb6or8d9a3,356,0
3pxr75m4bn,228,29
3xr4lzwol3,96,49
e2gbkrmlj3,2084,9
3xxgryyjx3,4549,2
38zb2wzaj3,4216,8
38w54wgqo3,246,2
3wlaydkqze,8841,3
ny48b5zpdn,4075,1
e2d74ag8a3,1814,3
3olqazwzz3,3050,2
3j7jza7jo3,1096,2
3pl8pgqazn,4414,2
e2bqzgvyde,4700,32
nvzwxrqx23,2667,7
e5gylxy7b3,860,4
3azxxvq67e,476,11
3oyqrx88ke,11634,6
3okqoyjm9n,8988,1
ny7gowayyn,7428,50
365zxrw5kn,3248,8
nb6bb5bja3,3375,3
3lx8q5pzy3,3266,3
3a9l2p5wmn,8602,2
nvr7plqaje,982,2
3zdwyj478n,1166,10
3zl9g7ypje,3318,2
nqaqb2ab6e,1399,3
ek7lka8243,159,37
3x6d25ajd3,3233,30
edkb5w28wn,4413,0
3zlxyagrje,535,9
38zkl6rm53,3721,0
36vvayj4xe,11139,0
3o4q8kzr9e,768,20
pedyyakx2e,11033,2
396w7dlay3,96,49
ek7omvql43,16556,1
ekz5d94pre,627,5
3p7k7jpwz3,7279,1
368d9aqmon,1829,2
3o4l6bgkge,1350,2
3ay2vvlk73,11300,0
3o2op5b29n,15597,4
3ok4dxm76n,3457,2
3oyk8268ke,4237,1
2ny7ragz9n,3110,10
3a8g9b5xde,1470,4
ekq7xk225e,942,4
375rl2kkxe,1226,5
38jkyr5k4n,3520,2
39jd2zlv7e,837,3
nqawyzj5we,1399,7
39z222br7n,17900,0
era2bompjn,1249,2
nm9bgd5qke,2053,2
eddjk2yw2e,14303,2
3zlg7kz7we,2138,50
nbmxxqmwae,5575,1
nyb78qplg3,5031,0
83wvz2b2zn,596,32
3lmo27zwze,889,2
3o2joz956n,6492,0
3jx7ljz5xn,2069,1
3larpjyxoe,2259,1
wnmz7v29j3,1298,21
3xo2o958l3,853,6
e5pd28j743,1298,1
3p7wjo6y83,3764,12
nbyzpzzlxe,1619,4
3754q7x8we,171,50
nmo62xj7je,145,0
3w4jka2yyn,455,1
3pq2z8arze,1193,10
23lzggbyon,4823,4
34qmz2wv4e,3154,5
3zk845p963,7391,6
3p7jjzkmz3,5165,1
rnqmaklbwe,671,13
38mz5do74n,1355,5
37vbg8rjw3,933,7
nm2glb4dd3,995,1
nqz2g6p6on,1377,1
nmm728a4jn,2585,0
nvroorzpbe,22726,1
3xldgxvdx3,1199,13
ny4kkaj4ln,6219,1
e57qzxyw43,1666,1
3zzoq7l663,518,2
39wpa5vodn,13121,6
nmokmoplke,4249,35
3z7zx9jl6n,1606,2
3669zajao3,5708,5
e52br7p4ge,1899,8
39bvklx9bn,854,3
23lwr9qkon,1199,1
nmkgljal93,3324,10
3j6kwxqgxn,286,0
3j6ravz4xn,2104,50
nm87zv99j3,14350,3
j3jvpoo563,878,12
nya2wzky9n,3912,1
er2gy296l3,582,50
349xvwym4n,922,2
3xda87xdxe,1470,45
3zlj89ypwe,4817,2
nbkljdgr9n,1289,3
34k27ozlpe,1210,3
e2jk5aaqj3,1289,3
ek76924p23,661,7
eddb8adwwe,663,1
e57y92b5o3,810,17
nbkm2y9mmn,4298,2
ery8mza97n,153,28
39jmg5xobe,604,2
372qpkg5we,4879,1
3lm4vakvbe,1393,0
er6amzzg8e,9250,5
3wwl84o8x3,1180,0
nvyobdzdjn,4939,4
3jqamap4we,5375,9
3wx6qmryye,2062,24
3j2q9p92we,20101,3
3aavko6883,1709,2
3za5wwpr8n,3483,4
er2abl5dj3,7996,1
nydzmzaddn,858,4
er5mq6ab83,790,1
nyyzqy9byn,2403,13
m39zy6ya7n,814,33
3zk2268gj3,3373,3
e5lvxx6xbn,11273,1
nmozl2dqje,500,4
e2vp869ra3,3606,1
ng6j5gl7pe,2803,1
e5275grpoe,1473,21
3wygb58abn,5089,2
ed7a7w6yze,4418,2
nyk8gbovy3,9340,2
e5gxpr6x43,7406,0
wnmxd9dpve,270,1
3wqaobmgz3,7167,0
3lm2kx9pbe,12883,1
38k752ggd3,1199,48
3oyxbzzoze,7514,5
39xrxmg2b3,25278,1
3wxzjbllxe,14821,1
3zlkzjb46e,3093,8
erb4vza773,1106,4
38vzpr4k5n,1112,11
ng4vjvjqrn,507,4
nvq9l2y5p3,3219,2
edzd6dv4wn,569,2
349ko228kn,988,1
3jrbdo9x9n,5731,12
38w6ab4mj3,1345,1
erg2x9g75n,2108,5
er5wm9ypj3,11770,1
3o4r7j9kye,124,50
3ozmpygokn,9279,9
3pkj4xgmbe,2299,1
nbdqm88j9e,5207,0
3j8ogoqaoe,1781,4
wnmpvqrgdn,2613,3
ek9rxjlwgn,2446,5
er6jy5b5je,13022,0
g38mzk4z4n,629,15
nmkbmxg5d3,2111,2
39w6oo56dn,2486,0
3j6zj67qon,12008,0
er7lqklzln,3318,4
e2ddoka6k3,2429,2
3aybmdqrm3,1220,13
3xzopdpvkn,13781,0
38dlxq6adn,4204,6
ek9d872q2n,4442,8
34qvmxrq4e,3875,3
3x6row8mk3,1491,50
ekgkoj4rd3,5991,3
e5mb5g9y93,3391,0
nglvmlbyze,2160,23
e5gb8zlxb3,11518,2
erbmj4vg83,768,20
3a88xqyo7e,7017,18
wnbzr2472n,2174,3
ek8qx6jrde,8454,0
e2mkjg6zk3,13284,2
xerj7wo4ln,1313,3
ng6q45rvae,2896,2
37m4lpmdj3,1662,2
e592o72abn,4484,4
3lpby6q6oe,7058,3
nya7akwvgn,9554,1
edd92km2ze,771,2
nv9jpq8mbe,1527,3
39gyj2wxbe,5121,13
nykzq5dwl3,7804,0
ekq5ww975e,1099,2
38jyvrv4dn,7608,4
era9xjzy8n,2434,2
g38jgjvrdn,3084,7
er6wbw9ale,1544,2
37xgz9vm9n,1781,2
3wkvdd2gy3,4783,15
qnvmvl4lxn,2767,1
nba95y659e,1141,6
nmdq7jg49n,952,3
3746dmp893,5813,1
3pm4kojdg3,2859,44
37ajajqwx3,1378,5
3or2pmkmg3,4772,2
erd4va6a5n,1142,1
edq5dbba4n,6617,2
nql7x4k4z3,5001,1
3j7jox8l93,2383,4
nm88x99rv3,5315,4
3a85a46lve,2425,23
345jag9dme,1461,27
ekojk6gj5n,1533,1
39jqw5dbpe,16557,8
37x5yqo6jn,2812,3
o3pjy9okb3,5025,7
3ay2kb9od3,4099,6
edy5od5gze,595,1
349p84ydmn,2893,16
3jrk7oxbon,2939,7
nvb9zr5bb3,18359,2
nmzv8pmx93,2938,26
ngvz2g4rbn,11947,3
3pxow8alkn,2102,2
37a9zlwvw3,7167,2
3ooajb8q63,2251,2
nb7v6a489e,3311,2
3wokdl2zze,3157,2
3wv8jq8pzn,1812,2
nv9akl9rbe,1470,45
3o2o9yzkgn,5218,0
ed867yj4dn,246,3
3w7p9d78zn,4104,2
366pagao83,804,1
nvqvzx64b3,4949,4
3wx4y6lbme,6582,2
edxlr46pg3,4816,0
63xraygrp3,2664,3
nq87q2rmzn,2186,3
nqp57rjgwe,985,2
ny7p68a49n,37372,0
34x49gwjkn,6501,0
3964575ag3,5751,1
rnq2w8rmmn,9757,1
3xv8b4aoxe,2926,4
nba4gv6qye,1553,4
39br5bpqbn,2854,1
e245g5kbk3,906,5
x36arjgb9e,4807,1
3wybgmjpqn,6237,8
o3p7mook32,1088,3
ng8545jba3,5985,2
pedjp8g4ze,6414,0
ng9kbr46be,4226,1
3jvlby4dw3,4090,5
eddb5lwvge,1560,1
3a578wky8e,99,17
nb42q4ozye,5240,1
nbak9qkwae,881,10
nqpyaoyyke,4291,4
3zlk6qa77e,8776,4
3aq5z4bpde,8514,15
nqaxv5m2we,893,3
37bpqvzave,856,0
3wy972z6qn,7736,1
nggkj5gxan,1326,2
368wk94qjn,392,8
3ww8gmkpz3,6823,0
3j2wjq5roe,1745,1
edqvyxxkwn,1256,4
g382b6wvo3,1540,1
3zzam72qw3,2023,3
3j2bl2mj6e,2660,7
364gqmbwxe,2229,5
er6pkqgd5e,4283,10
9ek7ymvrd3,1583,7
38w259kpd3,53164,1
3aljl7pr8n,920,48
nmz88obxv3,1224,1
73o42po2ye,8050,0
3pk57q228e,1471,1
342dbzvake,1327,4
ng9gaxkabe,7410,9
3xdvqdqlxe,1587,11
3lp465m2be,8567,1
nq6r465lk3,1252,2
38zkkwaoo3,2043,1
3olb57jdg3,5667,1
4e569br2bn,216,0
er56raw783,5048,48
37m878wk93,8920,3
38dxoy6rjn,1168,2
erbxwaox73,2638,1
37aqgbd2w3,7389,1
2nydxpdmdn,1565,1
3xzwjlpddn,1097,1
3oygjjjq9e,1765,1
3objww55yn,4351,2
37bd244pje,22462,1
3zkqvxxq73,828,7
3zrw2grp8e,1345,4
3xx8m54jk3,1498,0
3wqmrl68y3,989,2
nby94yw2ye,295,16
3pxv2l58kn,428,8
4e5rbxkmon,4132,9
3a9l769xmn,3965,1
ekzp8awdre,2375,2
nqqlzg5o6n,10215,0
eddk6ql8we,4551,2
3xywkj87le,2937,0
xerx9b2y7e,7061,2
edy2gvmr4e,5033,9
nq2k2ab9on,361,11
nbkx8kka2n,1168,2
erqagamrj3,11306,5
38vbm982dn,2650,1
3p25866p9e,4152,13
rnqjyxqqme,2611,1
3zkg5amg63,556,2
34bayrwkje,4056,2
edqm55a9zn,970,0
erb9j5xk53,1096,1
3alqk9vj7n,3568,0
pedz7gq8wn,2465,2
3plmod4obn,2649,2
ngq2rvd4r3,504,1
e2dkpqr2k3,1069,11
36vaq8lbke,442,4
3wl6zd4gbe,5904,13
38mw6o2mon,2627,35
ekql4rbmde,1754,1
qe2qkdkxde,1561,1
369oz27ok3,2318,36
3jqyp2wb9e,473,21
39lrjzr6p3,4312,1
nvp6d4lxqn,3695,3
e2go5ylka3,1258,2
ngorpoqvae,6894,1
nbv68r5kme,172,11
4ngdv8pazn,9636,0
e2dmjd4d63,627,1
3algag4zvn,1065,1
nbk85ao89n,1248,4
3xrdkzowd3,2609,2
83zqm7dyw3,1296,1
83wkbpmzx3,7191,42
xerwpqj553,22761,3
er77l4795n,4143,7
3or69j7v93,480,13
3aryvg98vn,12239,1
3zlzyl654e,3952,4
36465gyv8e,6476,2
ngvmjw9zzn,901,9
3zab8kkpjn,1637,1
er2dokqjl3,469,7
nq2kp97gmn,2626,0
e24kob54d3,8626,1
3olr7g5gz3,1212,3
38226b2y43,2430,15
ergpy9obln,17008,2
nygxzpw8ln,1687,4
e24bq6pb73,2068,2
37rk8wgjwn,2418,9
e52qvl4q4e,7846,1
nvvg8gv82n,2893,13
37mg4gwyp3,954,4
2nyorzwble,1729,1
nm2xk2or93,2844,1
3pg9ba2693,7935,8
