"sku","cost_price","Vancouver"
l34amq9yk3,7933,0
3x65jx6243,7133,0
ekz29mg9re,3815,1
37m995bdw3,4339,8
wnbykd9zye,2465,4
3zgjd5vpwn,2417,0
3ok7vbvj6n,1539,1
3l2ajjrqyn,3536,1
3o4m7rdy9e,8231,2
nmkwbmlox3,31140,2
nmq89l4md3,146,45
365l4ykpxn,1341,0
3l7jo58joe,4202,0
ekzz7mm54e,6745,1
3wqmb2j5x3,17968,3
38dm545kdn,3186,1
38wz64j4d3,835,0
396plo44b3,3452,0
3l2br726dn,4416,0
3jmqkwqw93,8649,0
ny4b42b7yn,856,0
39w6okzmdn,4858,1
39lbbrvkb3,1700,0
e25xblql6e,2287,1
e229648w6e,3762,2
edy44px8we,4333,0
372q95599e,1317,1
3zz259x9w3,3644,0
3lp5ryyqde,4405,0
37bv79azve,26929,0
3xrl7oxxp3,4486,0
39lwl7kvp3,15637,0
366r7mjw93,5613,0
3o2jl7j7zn,4071,0
73owqv7mgn,3807,1
3o4w22r29e,6881,1
3794vygajn,953,3
3pkvyjxy9e,2212,0
nqzyzyw5zn,1414,5
nqzwvbybwn,2600,4
39jl5rj9ge,3926,1
366xaz5883,6112,2
3wwm9oxdb3,916,1
39zgr5v77n,389,0
3ooz5j5gz3,5872,0
3lxp6q69z3,998,0
3jzp4jpaxe,21894,2
374vzd7aj3,2872,2
z37k8pyzpe,954,4
3a95avvm8n,5969,1
nbmxdjor9e,6012,0
nvbvkpyvp3,1042,9
38mgx6rvdn,3818,2
z37k7a92pe,4283,6
34b86l27je,11486,2
e2vjr2d7j3,910,2
3jzarpjv9e,704,1
nqq64axp6n,860,0
38djxm7d4n,11024,1
3xlwxyxrx3,3430,0
3jx7jappon,3705,0
39zzy28lgn,1913,0
3968p5z6d3,51607,1
nvqvxq6y23,2799,1
wnbpxjq59e,89,0
nb6yr2gq23,2593,1
era6dx5g7n,9797,1
3xrw7a4wk3,8003,0
3lab4b45de,645,2
e5gl8gmao3,669,4
3lr7y44qo3,17958,1
3wvkykakzn,901,2
er5a5zx593,6808,0
37vz8k8qj3,3534,4
er77qp4v5n,993,1
edzd85w8gn,9541,0
4ngrymvkve,1037,3
e2gzr8dmk3,122,7
3zpg6p69wn,5130,1
nyxm9d4pge,1400,0
e2mzl69xd3,3631,9
3zl7x2dl4e,7430,1
edkb4vx5dn,14405,1
23lj4jg7ye,20366,0
nv99jrx5xe,2919,3
nqd4br8dze,8170,0
edx5bqro23,5510,0
nm4az4a2vn,2642,0
3zap64rd8n,2537,3
3a88rp9w7e,720,6
nyq6prajl3,268,538
e22ooalz6e,3587,0
j3jjrgpmx3,24169,1
3zlx72vvje,2445,0
e2aly2plj3,10215,0
4ngyd98qan,4734,2
23l5795r7n,2818,2
nqyx968v6e,6828,0
nv4lqq2kjn,1938,0
9ekr75aj5n,535,1
ng66rq4lae,16956,1
nby55o7d2e,1722,0
3ar4dkd2mn,2165,0
edgab4z2ge,3299,1
3wq6a448z3,4455,0
3xq48gj2ln,1666,1
nyr775vaze,12861,1
39r6aap6y3,2217,2
3pqk5bqgke,2621,0
37vwboax93,19681,0
3wqp62g5z3,9811,0
g387654y5n,610,1
nm2p7jr2k3,2251,27
nb4q7mg5me,3823,0
nmkbvljyj3,9171,1
er6ja67x8e,9766,0
nm9mjdydxe,798,1
e2gdm2add3,1516,0
3j8yr28kpe,10149,0
34xoqp8wmn,2094,3
3zdj7lax8n,1853,2
edkbl924gn,3142,1
3lorpjdbd3,2197,0
38zykxy843,31943,2
3wvv249dqn,6961,1
e24doobpd3,4213,1
34ky5zobpe,1223,0
3j8rw9dd9e,1200,0
3lxyp6z2b3,5391,0
34xkx5y8mn,5700,1
ek7v52y623,8574,3
nvzxzgorj3,2631,0
367bgxokxe,422,1
nb78yrxxye,3070,0
e2myrodad3,1912,3
36o4dkqbk3,1191,0
3j64kavwon,7206,2
ek4dzwg8g3,29428,0
e24856akk3,9722,1
3lomya9kd3,10092,2
3l2bb59byn,8653,0
3ollbbyz63,21345,0
nmowbv2p9e,11560,1
edokavz6w3,6971,3
nbm4gz2aae,7210,0
xerja5r98n,16746,0
e5m9b7p4b3,4060,0
nbymamvmme,6799,4
nvpdzlw7jn,5726,6
3w72xda8bn,4820,3
er7wdq2v5n,4206,1
63xz74pqpn,955,0
83wbowl2b3,8353,0
3wy28q7lyn,37061,0
367d7wx58e,820,2
nmqbd74yd3,10185,1
nb8dbd5q2n,2822,0
39z6wkdjbn,4345,1
34jl5mx5p3,179,0
nmmxo9xavn,366,2
3zkvb4jl43,1091,2
nybk62rrd3,3867,0
nm8kkd5aj3,825,0
3j6dqqwpon,7967,0
3x6km5a4k3,894,1
nvqro4k7x3,2192,1
3oymxax7ye,1236,2
nmq7r2d4k3,6104,14
wnmjgxmvjn,1656,0
nq6g8lypz3,27544,1
3zxzbp2kwe,12935,1
3wl2wappqe,11513,1
3xya557vke,11354,1
wnmw5a8xj3,2793,1
3zr9548gje,2506,0
3jxwq6lxwn,1615,0
nbmgw7qxae,6519,2
3zz2gvm9w3,575,0
4ngko4vvb3,883,0
3l87zprp7n,15251,3
3zrpxrwj6e,5411,2
g38oookkje,2031,2
73ow9dvk6n,3865,0
nydgdadmzn,7627,13
3465d2dq4n,998,0
l34obdxdkn,5215,0
e5mx8pdzr3,2022,1
3xydw99wpe,11188,2
3o2q9z94kn,2022,3
36y7g5zgke,24456,0
3aqjp4bg8e,653,1
edkbz7l7gn,8557,0
ek44kbbad3,6366,0
e5lplpr4bn,2430,0
ek2ygayd4e,1489,1
3wkx5vlyq3,16834,5
erd67rg5ln,4831,1
3949o4rope,14665,1
9ekx8jqbdn,2887,1
3a88o5p9ve,77498,0
39l855jog3,6168,2
63xkmza4pn,3353,1
3lmdo5jroe,753,2
3jvkzk76x3,744,1
34ggoxdw43,5235,0
nq68xboqo3,6916,0
nya9pl8dln,4531,2
34xmd74yyn,5509,1
3j66m4qjwn,2540,3
39lgx2q8p3,1325,2
3aqp7rrk8e,12867,0
nvkzlv7gj3,1111,0
nm2ab4q2d3,7519,1
83wwax8mm3,708,37
3zxrj7vl4e,2258,0
nqzl7b2lkn,2308,0
63xw7w58ln,3755,1
3pqqym7k9e,1965,1
wnmbzlx493,8753,1
nqzv7jy6zn,6469,0
ery6q7o9ln,4927,0
3755x97aje,575,13
e5pvy86yb3,4794,2
3wxxkzbqze,31684,0
nqqm62xazn,2026,0
e2d4xz4yj3,6007,0
3lbdyq4dbn,3375,2
2nybmkl7g3,4828,0
ngqq45v2v3,22380,1
3ozzb4rvzn,3032,0
3xowakdk43,494,0
nydrkyap9n,1134,3
nm9m5lrkve,2019,1
3l7j8xmr7e,6993,1
nmozx6g9de,6934,1
38k8dlxv53,9238,0
ngbljjo6a3,2143,0
x3adk2pxm3,6506,6
qnva7koxqn,1071,1
nglqlzzzze,10178,0
3wkgbp22y3,1359,0
34k6a5qbke,1359,0
ped5byd54n,3964,0
36v427lq9e,848,0
nvqw9k6vj3,11222,1
nqdlq6pbze,1433,0
ng978dg8ae,756,110
e24wpww7j3,1734,0
3wlxkbogbe,8592,2
er689v4z5e,2637,1
e2gmmo5vd3,14354,0
3zlrjr627e,2343,0
nb8vaa5jxn,1749,0
nv4qx7r7xn,7346,0
ery4lojq9n,2754,0
3zlj29z26e,1863,0
nvoar7gpqe,1574,0
3l85kyjmzn,1752,0
nqlg4897m3,1206,0
37aowr8gj3,6936,2
e5lo2552bn,2186,0
3j6jdgaw9n,9245,1
e2vawp4ja3,5890,1
ng6kg4j9ae,5273,1
3zldg596we,1381,0
4e575825g3,639,0
37rjb4xqxn,2592,2
nga9jj7lbn,4155,0
nvq5jodr23,1983,2
nmmlprwzvn,381,0
374mgxb8j3,1361,0
3ol6r8vxy3,9851,1
3xyaglpqde,607,2
3zz5qdxrj3,4708,0
3jrxmogqon,9780,0
83wzqk64z3,3180,0
3xz6wbbvxn,4019,7
ng8jx4ypv3,650,5
384975xaon,1632,0
er682pz99e,2438,0
3axr28lvbn,2760,0
nvqdyxb8q3,2705,1
er28l9az93,6643,5
3ayzwlv4b3,9105,9
83zl9k92we,15224,3
e2d9ova7a3,3646,2
ny4z6z6aln,2496,1
3xr9jmwdp3,5679,0
nbyrr4wdye,1134,2
3pylbxro93,10719,1
ek4qbq4y53,3990,0
3l6ooardb3,3007,0
37rybjqz9n,7222,1
edombj5vz3,2205,0
3ara8r67dn,4013,0
3plv6g9x9n,38567,0
4ngrdd4zae,711,0
nmo6r7awde,1128,1
3zpz28d77n,3533,0
e57klzg4o3,729,0
36o8gv5lk3,416,17
2nyg8xkk9n,1833,7
e24992lxd3,4697,0
3xxalk5vd3,5568,0
o3pbo48gbe,1744,0
ny7k5mllzn,5193,0
3oykz6k8ze,4647,0
3oz5lvw5yn,24316,1
3l8j24rmbn,4110,0
3xqwzod84n,4133,0
3lppbwx5ye,755,4
3loyqryzb3,28467,0
eryvmd8b5n,4260,1
3l7k9omwde,1498,2
ek2vpqg64e,7879,1
nvkgx5ygq3,3340,0
39zqmjrxdn,6340,1
38kgzzdz53,2279,2
pedqoyjwdn,13454,1
3zdq5r4v6n,1054,0
3pq598a2ze,10979,0
nqqo2gx66n,939,1
3zl9add78e,2298,0
3pgp6kjak3,2307,1
39jwrv9gde,17868,2
3l7k9wwybe,6763,0
39zbr8xkyn,2336,14
nmkqo7zqx3,3741,7
ekg2oyxw43,7807,0
3a7mxj7883,17904,0
3zawa6po8n,18462,1
3o2aypwakn,49,1
nyyrmljmgn,8392,0
3wwp2dbzm3,37322,0
eryp5vbjln,1206,0
nvry5g2v2e,1641,0
nq2g5zlx6n,1304,0
36px5aaxje,17801,0
ek88748age,922,2
3pm5w4w783,4299,0
ed89m2ymzn,3163,1
3zdalv627n,7099,2
ngol47w8ae,12687,1
37boxvrmve,786,2
3pm62g5db3,12150,0
38m949zdpn,3379,2
er58a7qwj3,1728,1
73or2xo2k3,6678,3
3az4y8v2be,4075,28
3jqwvg5xxe,1466,1
e2oyvqb5jn,8178,0
er74q959jn,1552,1
ek7ab799r3,2250,2
3462xqrypn,4324,2
3ooyz7wg93,11494,0
3zl9bvdj6e,5049,2
3a99xd7k7n,557,0
edzpp7kgwn,2372,2
nvoz9x9lbe,2335,0
3a7m5a7z73,4692,1
nb4zz2wy2e,3061,0
3xlodx5lp3,4173,2
83wqmz8oz3,12203,1
ek9j52xx4n,4297,7
374j8loxj3,5634,0
3lbb75vxyn,4424,1
x36x6adaj3,707,2
3pyrrqjaz3,2570,1
nmz8l7wx93,5184,4
erygrmjd9n,14526,0
3j857mjjoe,12151,0
e57rakx943,1869,2
3obm756kzn,13446,4
x368apgjxn,21561,0
3zapwzqk6n,2119,5
37bdzpxlwe,737,0
3pkjr8b9be,20373,0
er7ypmv4ln,5500,13
3zkx96r973,3402,0
nqaa5dblwe,1520,2
3ayda2bj83,22069,1
nqyyldlpwe,877,0
e22d99pqje,25600,1
rnqmwjld6e,11661,0
ny4xgqgggn,3884,1
nvrmbzx92e,4155,0
3xazy5dzpe,9597,1
3pg7bjyd83,1351,1
e52pyyj94e,1317,2
ek2zk2v7de,5343,2
x36jpm4oxe,2124,0
ng8vkxwwr3,374,6
o3p27xob8e,8218,0
e55rrrzmoe,1940,0
nb78294d2e,7286,1
346bk5xayn,17113,2
nvox5xqg2e,2872,1
3j7mwjkmx3,3188,0
ng6oqd67pe,12671,5
3lx4p5ja73,3617,1
3wx5pakyme,6585,1
e25jolblje,516,0
e5gd62gvr3,21116,2
3pl8ybyzzn,2106,0
nyyxjdd49n,12957,0
ng62ylrrve,1946,1
ekgy778mr3,9167,0
qe268ryvkn,792,0
36yk5pq48e,23157,2
34qqvldlme,5624,0
34kdboolje,814,4
nm88djyvd3,3707,0
3orjbdw4g3,3218,0
nq62ky2563,4404,2
erq6wkbg73,6197,4
ekqkmkqg4e,2595,4
nqv6ddv66e,4116,0
ngv2vdmgrn,991,3
er49az657n,6850,1
3a7xgpwo73,6153,3
38j7jlr6jn,1050,8
ekgj2ox623,9764,0
nybmzgwpy3,4912,2
39b6owzzbn,274,94
ed829xkq2n,2902,16
3jxp272lxn,6300,1
nb8wmyymmn,597,0
362vkgo9kn,9273,1
3pyb49l983,5756,16
39lp8oplg3,4264,0
3axxp6ppvn,473,1
ek49j24553,27675,0
3j7lbjqg63,5044,1
nvkodyyqj3,4450,1
3jzy85gaoe,918,4
3ok4dmpm6n,1317,0
ngolg665be,7125,0
nvko9mxax3,8529,2
e5gly942g3,28678,2
3xlldkk9k3,2418,1
nyrro4lzze,4983,1
34j2665y43,2050,3
erqvovxol3,12957,0
3p2q2qggke,1300,0
362grqv2xn,3378,16
37ax9do2j3,1198,0
e2o5jvlxkn,9378,0
39ra2885g3,13805,1
er26r4bml3,14826,1
nvqaaz2zx3,3726,1
e5z6az59ge,11508,2
ek8z6b6ore,4023,0
e2bzkww5ke,81,0
3p758zz6b3,53554,0
3lodx2lpz3,2436,0
3j6kao8kxn,198,0
edomobgww3,1874,0
3p7mjlgab3,6745,12
3zzr8z7273,10716,1
3xabkya64e,1278,6
nqymj46aze,2925,0
3xr7la9mx3,5230,2
3p7m26rm93,1733,0
ng8mvgbja3,953,0
3j6ydag46n,961,29
ngg6blggvn,2851,1
nmo9k6bx9e,3745,1
3azmxbbabe,22873,0
edy7rv7lge,966,5
3zgx6pvo7n,632,0
3728ddmkxe,6153,1
34blaa7oje,18614,2
3a5kr9a8be,10041,0
x362rowp9n,2468,0
372pg5g4we,333,16
3lbk6q48yn,2301,0
x3a9w6brdn,4987,0
e5mb5l67b3,1312,13
3l2m65zv7n,15016,1
3xx9q6dpx3,59437,0
3okby5x8kn,814,3
er7dy8667n,786,15
er29dvdm83,4756,3
nvb5jgrdb3,13285,1
e5z4ak4jbe,1156,0
e2vrpwk7k3,847,0
ek84og5vre,6551,2
3wqwmxj8y3,11364,0
ngoxzdl2pe,6779,0
ed8k47zo4n,583,0
nmqqb77zv3,2036,14
3pl48xqmbn,7099,1
nykb8gdzd3,7714,0
ed8gwldg4n,17166,4
nbkyr4av9n,1868,5
nm9rkz7kve,3281,0
38wjma2zj3,8233,0
e2vkqxp763,28902,0
nmm4l5dkxn,1393,30
e22pwzlg6e,2737,2
ergamloz8n,530,0
edgk7wl9ge,20048,0
3a7qvkg2v3,11699,0
ekbdrqxzre,1092,8
3665ykygo3,1974,3
345omgg8je,1248,0
3jxxor6xpn,1302,4
3xzqpa5adn,8888,1
3zd4pxj94n,910,0
er7okyz7jn,3338,0
3ob7dv8dgn,681,3
73obg74ayn,9715,1
3664yyoxj3,5791,0
nqaz7822ze,3299,1
3zw48y6r63,4617,0
nmkl6ry693,6682,1
34gk7lz9y3,282,0
3lx9ayq5y3,3736,1
37545paove,2038,3
nmkowqdld3,5472,0
3wvzbxk5zn,1750,1
nyq4p8kkg3,13045,0
e595m8v89n,14935,1
3lby7d2qon,1907,4
ekqo68rgge,11486,1
nqlldw2mm3,10784,0
nvqq2kwg23,7711,7
nqqz2vykzn,2214,1
37x74px7wn,9775,7
ek965vr4dn,1198,5
3j88l2549e,32931,1
o3pmj2owb3,4642,2
e5pdm4ydr3,2063,0
nq2lalvj6n,12608,0
rnqpk8lgme,4868,7
wnbvk4q72e,1282,3
ekb6j9wl2e,1172,2
nqz9yqdz6n,1990,2
372x75xjxe,14607,1
nbm7pzjqxe,2238,0
37rgkk7zjn,2310,0
3zrp6oz6je,5263,0
nvy4mm8zqn,3265,10
nm8kj8rqx3,6158,0
3wo8vb2yqe,674,1
83wprr8yyn,9287,0
edkk8784wn,7752,1
nybp6d5ll3,2252,1
xerk769683,7614,0
3ozolazz9n,4380,2
nvkdmomrb3,2807,16
e5gdmd5gb3,1942,1
3jq8b676oe,572,0
3jvbapdzw3,621,0
wnb2rowkxn,1326,0
3wvomqx7xn,17704,0
3zrd5gkk4e,4871,1
ed8jvbpgwn,3252,2
ery5q8pd8n,3645,0
ng9kj8paae,2268,2
nbm7qrayae,10476,1
3lo68j42o3,13282,2
38xb4vgpde,3752,1
ekzj87j72e,17582,2
ng99qk4aze,3019,1
nqpqymly6e,6747,1
nm25wj88v3,2716,0
369z2m5yj3,1044,2
eddw692zze,1742,1
eko6998kgn,4797,0
3lmxmza4ze,5665,2
38wr9q2xo3,5782,10
3x6vr8yzp3,1743,0
nvqjjpp4p3,1476,3
39gmbvbmye,634,2
3jzb9mqdxe,221,2
34942q98yn,6153,1
3wwmj7z9z3,3241,2
edzz6k7mgn,4157,2
3j7wx88zw3,1763,0
3826a9gpd3,3836,3
3wvrrga4bn,5783,0
edgy5vd9we,3730,0
39jpb5rbpe,4668,9
ed7wz7wr4e,80,2
384ppxyp5n,2462,4
3aymk5j5v3,26834,0
39zvgzra7n,14916,8
39w274dbdn,43310,1
34pddwdmm3,5882,0
3pkorwa79e,5451,2
e2bjaxazae,841,5
e5pa8wdk43,1443,0
4e5252yr9e,10581,1
83zvklq67n,927,4
nga2q4qkpn,620,1
37r4xoqkjn,1592,2
erbqm5k2j3,1464,1
nyydjzyqyn,5221,0
3lxqk7l4z3,9550,0
3zwlq6mww3,6153,5
3lomqkvbo3,7606,0
3wq4x84jz3,20207,0
37b7kwz2pe,7197,1
346rlloj4n,1623,3
3wq9b4j8m3,342,11
er245yrz73,7775,1
39jwayb57e,829,6
3p7b7jl4b3,1308,0
3azmlp5wbe,11298,1
nvbrmlogq3,12705,0
ekbyl9wbre,604,4
63x6my9zk3,6444,2
3l8llzy2on,1131,3
nby6m6252e,31356,1
3zalyol86n,985,2
3o252zmkzn,185,12
37a8rrkjp3,785,3
erbqrrqlj3,1929,0
nmq7lqggj3,4793,2
ekb4zbvg2e,15301,1
34kvr8yjje,25915,0
3p25yqxmze,11300,1
nvrblrbjbe,3115,0
37byvjda9e,356,0
x3a4ad5wv3,4748,0
nm8b7d2oj3,3919,1
3paw6d5kg3,2831,0
nyaol69pln,1156,1
ng692kazve,781,1
375law7qwe,1665,0
3w78yrodzn,6153,3
3x6go8vzd3,338,10
3woa66wbbe,282,2
edo4q72og3,4442,3
3p97m585gn,2726,0
3xox5pwrl3,1467,0
edo7r9qzw3,4511,0
3p22rlr58e,3504,0
3xqyal6k4n,9436,2
3oyawpylye,4969,5
37r99gompn,694,0
365yokmdkn,7542,3
e5z4dxj5re,651,5
nykxkx52y3,15510,1
nvbbaz7xj3,195,12
37mrx862p3,3819,1
nqqyomx7zn,7776,3
ekgx8pv543,281,130
nyal2pq6gn,7576,2
nyybmrlgyn,5256,0
nvodyqx7xe,1797,2
3757yxadve,4195,0
3a8oayw7me,1617,0
34jjlolq43,677,1
3wx5vb9zqe,10237,3
ekbagx7l5e,544,0
3a7q99lg83,794,2
3lbp9xbzbn,2800,2
3zgk9ypl8n,4044,1
3xymqzm9ke,9593,0
eky4726843,700,1
ergw4x9r9n,2678,10
375zxro8pe,801,1
nmrrxr9ove,1771,0
362gogww9n,838,0
er7m6q4b5n,399,0
nqaloay2ke,347,1
ngord9mrae,684,3
3j6wzgdb6n,2412,3
nm9j7mg69e,1309,8
g38zj99ad3,1016,3
nqyb7jgpze,1069,0
3zl2ja5oje,7403,2
39jbb2987e,1278,0
nykkwyaq93,2143,19
3o844z9jyn,8796,0
3xyk9g9qde,734,0
nyqxop7kd3,5325,1
3ol7rgkxg3,5645,0
3lmaqkolbe,12436,0
e5pw7xdr43,146,48
3okz26zw9n,2781,0
3axy6l4wdn,11958,0
e5l47dgvbn,1147,2
3z74dp258n,1126,1
3wx5gwwqbe,6876,2
37958ka9jn,7619,8
nqyrlw6bme,2350,3
nm8vrmqwd3,174,12
nmzg67z7k3,1389,0
3o2mybgjyn,2487,1
3xrg424bk3,2278,2
2nyqmlgd3o,975,10
e2m5j8ajj3,1226,1
3ozvwyy49n,16114,0
345bd5moje,2409,2
3798jl7zvn,3783,0
erd8kx6zjn,529,0
nybl4lp8y3,185,0
nv48aq56xn,6045,1
edz8jwod2n,9668,0
nb48gdl2xe,8545,3
z37oy7qlxn,1025,1
3a7plyrrd3,885,4
nvkyqzbaj3,6274,1
ngavvjrlrn,11585,2
nq2rqzz4mn,4293,0
3okp9wowgn,8478,0
3458zajm4e,1093,1
e2dmav9p63,620,0
ngvv4qklan,9844,1
3492axbv4n,328,0
3xxv5vrak3,1859,0
ergkopkk5n,410,27
nmo5z5z7xe,1819,0
3a7za2qdb3,1885,1
nba2wagxae,3419,2
nyyrawrlln,1588,180
e572y5qj93,9178,10
34xa5rjgmn,5562,4
j3j96a8l6n,4206,0
38zg9lrbd3,1110,2
g38lqa5mde,16140,1
3olvjql2z3,3389,8
erbb5vax83,1164,0
nmo68lqyke,4270,2
83w2rdkpz3,451,1
37blbyyowe,27330,0
ek2g48z8ge,6897,0
3plkbbvpzn,2955,0
ek29oz5k2e,1325,1
er2ld279j3,9068,0
3zxgb59kje,7781,8
3ol2qwx7g3,312,1
e2jd5kvlj3,185,0
wnmqwkvov3,480,0
3w47x44wmn,983,0
38dgzdw9jn,521,2
3lo9pp5kz3,5078,3
nmkx69l2j3,2387,0
396ayzmx73,1918,2
4ng86plkz3,3528,0
3xxppr5pk3,753,2
3ayjz29bb3,3619,2
3o8bl9gxyn,4656,2
36plgrvyxe,7384,1
nbvo7ql42e,1286,7
nyawjoo6zn,814,3
3jmb8jb5x3,4849,3
3wv9mdz5qn,17326,4
3a9aom9ovn,3335,5
o3pjjrox93,8923,0
erdwag7vln,7009,0
nm8rb2pxx3,4470,1
3z7dpk5qwn,8164,0
384wwyovon,3276,3
366wa7r8o3,59090,0
3ax8kkvpdn,4031,1
3a97popzdn,10686,0
3pqmz44vke,3117,1
rnqmy4pome,17000,1
3pqavwv49e,8008,0
3xvlolvzpe,1285,1
nv9wlxxlqe,17951,1
3jmmga5yp3,455,4
3o86jagxzn,1672,5
36984j9zj3,13689,0
e242jdzmj3,6096,0
3xyaaw5bxe,5146,23
x3a69d6wbn,4871,3
erdbvj4yln,3761,0
nqadz8gmwe,1495,1
3o8lq9or9n,4002,2
3pl247rokn,1689,0
ng9k65xlze,1067,0
3alzlqdmvn,1596,1
3zxxjajj7e,319,2
9ekqvabd4e,42970,0
nm9j8kobke,34844,0
39xpokdb73,2751,3
nyd6y6mkgn,11086,0
nq24dyo5mn,273,2
3zr6p9vzwe,2366,1
3zzrdylw83,1601,1
ek7ayq99g3,3410,2
edoa7j9y43,7125,0
39jpxj6wpe,1456,0
372xxbgxxe,10373,0
qe2788gqa3,1177,30
3xolwrz943,3364,2
nmkz5bmjk3,2247,8
3848xyq74n,1673,2
3wkx6pp4y3,5953,0
e5gov4py43,998,0
3j76mojqw3,768,0
38jx25xo5n,3126,1
er2bkj7983,2856,0
3ayqk2p473,1418,1
nyrz4j8p9e,3248,0
3p77ljgvk3,5601,5
39g96bo7ge,2157,8
375879lkwe,12328,1
ngo658r5re,24101,0
l34w7wjgye,9895,3
nvvjv8ap2n,2742,3
ekzopp824e,3910,0
3wyw2dr6qn,4135,0
z37pxbxxv3,5727,3
nqz5wgkakn,2672,2
ngvvl5ojvn,2133,4
x3684wazkn,2037,0
nb46kvpmye,5821,0
3zp7xrg54n,3334,0
3xom8485p3,25803,0
nyydb7adzn,9670,1
ngol96qjre,5296,1
nbkok5dkxn,2238,1
34jlgpx2y3,3607,3
ny7vb8b2dn,2255,2
nyqp9jqrl3,2756,18
4ngvg4v2an,3616,0
nqy8d8wwwe,472,0
37rmqzwdvn,1387,3
nbo6x6g993,13950,2
edqvqgdzdn,4638,1
37rz4orppn,4976,0
366j84zg93,36998,2
nm25dwr9x3,915,0
nm48pyv2dn,6425,0
nvrv6dw8qe,6107,0
3opllq9d6e,1981,1
39r4omlqd3,1174,0
ek4pj5ovg3,2810,3
ed7bj58zde,38114,1
e5vly2q6b3,4770,7
ek44qj4v43,2159,1
3l7my697be,8837,1
3xzr48724n,5278,2
3pk26jywke,793,13
ek8yo8yqde,637,1
nb4rxlwo9e,2440,0
36y7xlq28e,1002,2
ngq8gojya3,5492,1
nmqpor2ok3,10418,0
ery6k8pw9n,3227,12
3j6j4zj9wn,2346,4
nyyvwagogn,4059,3
er69bbwy7e,8639,1
ek8b45bkge,2952,0
ngq28l6lz3,2712,1
nvrj7y7q2e,1933,5
3pl9ryqq8n,2118,0
3wlmb9jbye,15671,2
3l22a458dn,1796,1
3467z8x5jn,739,1
eraplmb7ln,1362,14
nvqqgjmwj3,7900,1
34598k52ye,360,3
nm4k2agd9n,2910,6
ekq6ko2q5e,5767,1
3zwd2y6oj3,2155,0
eddpzwvzwe,5517,1
edog2z2xd3,10770,1
3pyyrw66b3,271,0
3pqjjajm9e,626,0
39zobdza7n,936,0
wnb8752qan,8910,1
39b5r68k7n,2308,0
ekbja567re,821,0
e25brz9mje,1147,0
9ek6r9vj2n,22493,1
er2ykwl9j3,5937,0
erqll5pbj3,1408,0
eddmqpb6we,2912,0
3aq8x5dlme,5768,1
3pkq2jqx9e,4081,0
e2mrgp4v73,1794,3
3p24qzgl9e,1511,2
eryg8b2ajn,93258,0
38mdpw5l4n,1947,4
375l4z66we,9636,1
39bwdmdxyn,1778,2
edx4dj9543,4173,1
3jmr2yglw3,562,3
38kaxyom53,819,0
3lr2xq77y3,61252,0
34xb5pz24n,13500,0
9ekxyd6v4n,1144,3
ekbyblogde,1506,12
3zwp7g2pw3,3704,1
er7yqaaljn,4021,0
34pm85rjj3,963,0
3wkrplrzz3,1988,0
e2jb72r273,3580,1
3jzddbja6e,846,1
3xx99wrvk3,18266,2
3w4qvglqxn,7355,9
ngqjo8wqz3,397,37
nqamyyw6oe,1905,0
3wl6lbkqxe,27426,1
3lmxpdb57e,1886,1
ng9byvzxve,5703,4
edzb7mz6gn,1137,2
ny46wldwyn,3111,0
38dv6lo95n,6508,1
36p67k4yke,12835,2
nv994allje,20348,0
ngvdjozxzn,3338,1
nmzxr4g6k3,1111,0
3zlqjkg8we,1324,1
3lp8ykw8be,1739,0
3a5z2ar4me,5597,0
3l8bmjo2yn,4929,6
3pa2jyxkg3,5762,2
3pm2mk8lg3,1268,1
3xqr4bjgpn,3189,0
3jr4wwj96n,4184,0
38vj676mon,7422,0
38mbw4k7pn,25505,4
38mx5zzoon,3723,2
nbmj25bome,13447,1
nvol5mx7qe,4722,1
ed8v7dqqdn,11042,0
3l6v946xz3,12205,0
nb47rp52me,555,105
23laq6r9ye,3232,1
3w745yxpyn,960,0
3wo24l9mze,5279,0
3pabodlj93,2453,0
z37vddlbx3,3966,0
34qd77mwpe,11620,1
nqppvpj7ke,21508,8
nbk84zlpan,2085,38
3l6logz473,3430,0
3o8o8ar4gn,7598,2
3py7z8mbz3,757,0
3xy65mqzle,663,2
nyxzr457de,529,10
38jp2mbgon,5778,1
3zrjvydyje,2182,2
qnvv92lxqn,954,1
3a8albrbme,2930,2
73obvazyzn,675,0
e2gv62qlk3,4770,3
366752o5o3,5674,0
2nyyp7g5yn,1366,0
ngg82bq8rn,2493,1
83z7qd688n,2251,0
ng6ypgkqze,8630,1
ng8zgooyr3,9113,1
nyg65lvyzn,6960,1
3lmw9v26be,557,48
3lok2bv4d3,2387,0
37b7r872ve,38938,7
3okq9gm7yn,7504,0
e5pqbqwag3,3199,1
erqdjgzjl3,852,0
ed824gpwgn,951,0
3lpgmavlbe,5410,1
nvopxdw4je,56076,1
lj3j9996ng,3806,1
qe2okd7x7n,1400,2
3oyobjgqye,1709,2
nmmwq9xajn,43088,0
63xzvx29ln,826,0
3zr6vx4g7e,2004,0
3zz2mw8vw3,19749,1
34k8jjm5me,9898,1
39rm5z5mp3,23786,0
39l9dddl73,1389,2
3622r94ojn,280,27
e2vo99azk3,739,2
nyab8jlpgn,1163,0
3o2qmdpokn,482,0
edy2b8og2e,4655,0
nqz7rra5on,3964,6
34qm4b2rpe,1888,1
396wwoqq73,11897,2
